,price,Address,area,Bedrooms,Bathrooms,Status,neworold,type_of_building,bhk
1404,125.0,other,885.0,2.0,2.0,Ready to Move,Resale,Flat,2
1405,95.0,"Kalyan, Mumbai - Around Mumbai, Maharashtra",1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
1406,130.0,"Bhandup West, Mumbai - Central Line, Maharashtra",850.0,2.0,2.0,Ready to Move,Resale,Flat,2
1407,485.0,other,1465.0,3.0,3.0,Ready to Move,Resale,Flat,3
1408,355.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1370.0,3.0,3.0,Ready to Move,Resale,Flat,3
1409,55.0,other,860.0,2.0,2.0,Ready to Move,Resale,Flat,2
1410,240.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
1411,55.5,other,860.0,2.0,2.0,Ready to Move,Resale,Flat,2
1412,255.0,other,1500.0,3.0,3.0,Ready to Move,Resale,Flat,3
1413,175.0,other,875.0,2.0,2.0,Ready to Move,Resale,Flat,2
1414,41.0,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",895.0,2.0,2.0,Ready to Move,Resale,Flat,2
1415,127.0,other,774.0,2.0,2.0,Ready to Move,Resale,Flat,2
1416,300.0,other,920.0,2.0,2.0,Ready to Move,Resale,Flat,2
1417,143.0,"Kalyan, Mumbai - Around Mumbai, Maharashtra",1448.0,2.0,2.0,Ready to Move,New Property,Flat,3
1418,44.0,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",950.0,2.0,2.0,Ready to Move,Resale,Flat,2
1419,80.0,other,846.0,2.0,2.0,Ready to Move,Resale,Flat,2
1420,150.0,other,575.0,2.0,2.0,Ready to Move,New Property,Flat,1
1421,45.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
1422,80.0,other,1003.0,3.0,3.0,Ready to Move,Resale,Flat,2
1423,700.0,other,2220.0,4.0,4.0,Ready to Move,Resale,Flat,4
1424,96.0,other,1070.0,3.0,3.0,Ready to Move,Resale,Flat,2
1425,180.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
1426,250.0,other,875.0,3.0,4.0,Ready to Move,Resale,Flat,2
1427,40.0,other,930.0,2.0,2.0,Ready to Move,Resale,Flat,2
1428,400.0,other,1300.0,3.0,3.0,Ready to Move,Resale,Flat,3
1429,165.0,other,933.0,2.0,2.0,Ready to Move,Resale,Flat,2
1430,210.0,other,1000.0,2.0,2.0,Ready to Move,New Property,Flat,2
1431,250.0,other,1500.0,3.0,3.0,Ready to Move,Resale,Flat,3
1432,165.0,other,974.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
1433,334.0,other,1360.0,2.0,2.0,Ready to Move,New Property,Flat,3
1434,175.0,"Malad West, Mumbai - Western Suburbs, Maharashtra",900.0,2.0,2.0,Ready to Move,Resale,Flat,2
1435,80.0,other,1640.0,3.0,3.0,Ready to Move,Resale,Flat,3
1436,350.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
1437,160.0,other,980.0,2.0,2.0,Ready to Move,Resale,Flat,2
1438,172.0,"Mulund East, Mumbai - Central Line, Maharashtra",550.0,2.0,2.0,Ready to Move,Resale,Bungalow,1
1439,65.0,other,1250.0,2.0,2.0,Ready to Move,Resale,Flat,2
1440,260.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1175.0,2.0,2.0,Ready to Move,Resale,Flat,2
1441,180.0,other,858.0,2.0,2.0,Ready to Move,Resale,Flat,2
1442,170.0,other,1058.0,2.0,2.0,Ready to Move,Resale,Flat,2
1443,175.0,other,655.0,2.0,2.0,Ready to Move,Resale,Flat,1
1444,110.0,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
1445,195.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
1446,330.0,other,1600.0,3.0,2.0,Ready to Move,Resale,Flat,3
1447,350.0,"Parel, Mumbai - South Mumbai, Maharashtra",1240.0,2.0,2.0,Ready to Move,Resale,Flat,2
1448,125.0,other,527.0,2.0,2.0,Under Construction,Resale,Flat,1
1449,225.0,"Oshiwara, Mumbai - Western Suburbs, Maharashtra",673.0,3.0,3.0,Ready to Move,Resale,Flat,1
1450,75.0,other,910.0,2.0,2.0,Ready to Move,Resale,Flat,2
1451,92.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",890.0,2.0,2.0,Ready to Move,Resale,Flat,2
1452,230.0,"Bhandup West, Mumbai - Central Line, Maharashtra",1139.0,3.0,3.0,Ready to Move,Resale,Flat,2
1453,3400.0,other,6600.0,5.0,4.0,Ready to Move,Resale,Flat,13
1454,60.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",855.0,2.0,2.0,Ready to Move,Resale,Flat,2
1455,68.0,other,2000.0,4.0,4.0,Ready to Move,Resale,Flat,4
1456,75.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
1457,265.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
1458,235.0,other,1970.0,3.0,3.0,Under Construction,Resale,Flat,4
1459,330.0,"Mahim West, Mumbai - Central Mumbai, Maharashtra",1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
1460,280.0,other,1150.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
1461,170.0,other,930.0,3.0,2.0,Ready to Move,Resale,Flat,2
1462,150.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
1463,150.0,other,1300.0,2.0,2.0,Ready to Move,New Property,Flat,3
1464,75.0,other,980.0,2.0,2.0,Ready to Move,Resale,Flat,2
1465,400.0,other,1350.0,3.0,3.0,Ready to Move,Resale,Flat,3
1466,40.0,other,790.0,2.0,2.0,Ready to Move,Resale,Flat,2
1467,125.0,other,975.0,2.0,2.0,Ready to Move,Resale,Flat,2
1468,125.0,other,960.0,2.0,2.0,Ready to Move,Resale,Flat,2
1469,165.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
1470,350.0,other,600.0,3.0,2.0,Ready to Move,Resale,Flat,1
1471,260.0,other,1150.0,3.0,3.0,Ready to Move,Resale,Flat,2
1472,151.0,other,1000.0,2.0,2.0,Under Construction,Resale,Flat,2
1473,49.0,other,965.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
1474,170.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",950.0,2.0,2.0,Ready to Move,New Property,Flat,2
1475,225.0,other,959.0,2.0,2.0,Ready to Move,Resale,Flat,2
1476,185.0,"Mulund West, Mumbai - Central Line, Maharashtra",1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
1477,38.0,other,910.0,2.0,2.0,Ready to Move,Resale,Flat,2
1478,145.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
1479,130.0,"Kandivali East, Mumbai - North Mumbai, Maharashtra",940.0,2.0,2.0,Ready to Move,Resale,Flat,2
1480,95.0,other,520.0,2.0,2.0,Ready to Move,New Property,Flat,1
1481,700.0,"Bandra West, Mumbai - Western Suburbs, Maharashtra",700.0,2.0,2.0,Ready to Move,Resale,Flat,1
1482,285.0,other,771.0,2.0,2.0,Ready to Move,Resale,Flat,2
1483,300.0,other,1965.0,3.0,3.0,Ready to Move,Resale,Flat,4
1484,225.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
1485,125.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",987.0,2.0,2.0,Ready to Move,Resale,Flat,2
1486,230.0,"Bandra West, Mumbai - Western Suburbs, Maharashtra",630.0,2.0,2.0,Ready to Move,Resale,Flat,1
1487,180.0,other,890.0,2.0,2.0,Ready to Move,Resale,Flat,2
1488,130.0,other,738.0,2.0,2.0,Ready to Move,Resale,Flat,1
1489,78.0,other,745.0,2.0,2.0,Ready to Move,New Property,Flat,1
1490,310.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
1491,204.0,other,990.0,2.0,2.0,Ready to Move,Resale,Flat,2
1492,375.0,other,1780.0,4.0,4.0,Ready to Move,Resale,Flat,4
1493,250.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1075.0,2.0,3.0,Ready to Move,Resale,Flat,2
1494,150.0,other,700.0,2.0,2.0,Ready to Move,New Property,Flat,1
1495,1100.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",2650.0,4.0,4.0,Ready to Move,Resale,Flat,5
1496,75.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",960.0,2.0,3.0,Ready to Move,Resale,Flat,2
1497,42.0,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",830.0,2.0,2.0,Ready to Move,Resale,Flat,2
1498,225.0,other,1275.0,3.0,3.0,Ready to Move,Resale,Bungalow,3
1499,120.0,other,1280.0,3.0,3.0,Ready to Move,Resale,Flat,3
1500,24.0,"Kalyan, Mumbai - Around Mumbai, Maharashtra",535.0,2.0,2.0,Ready to Move,Resale,Flat,1
1501,400.0,"Chandivali, Mumbai - Central Line, Maharashtra",1700.0,3.0,3.0,Ready to Move,Resale,Flat,3
1502,190.0,other,700.0,2.0,2.0,Ready to Move,Resale,Flat,1
1503,200.0,"Chembur, Mumbai - Harbour Line, Maharashtra",980.0,3.0,2.0,Ready to Move,Resale,Flat,2
1504,375.0,other,1480.0,3.0,3.0,Ready to Move,Resale,Flat,3
1505,175.0,"Borivali East, Mumbai - Western Suburbs, Maharashtra",785.0,2.0,2.0,Ready to Move,New Property,Flat,2
1506,650.0,other,2200.0,4.0,4.0,Ready to Move,Resale,Flat,4
1507,98.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
1508,140.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
1509,80.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",935.0,2.0,2.0,Ready to Move,Resale,Flat,2
1510,350.0,other,1825.0,3.0,3.0,Ready to Move,Resale,Flat,4
1511,48.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",750.0,2.0,2.0,Ready to Move,Resale,Flat,1
1512,170.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",650.0,2.0,2.0,Ready to Move,Resale,Flat,1
1513,160.0,"Malad East, Mumbai - North Mumbai, Maharashtra",752.0,2.0,2.0,Ready to Move,Resale,Flat,2
1514,290.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1300.0,3.0,3.0,Ready to Move,Resale,Flat,3
1515,410.0,"Mulund West, Mumbai - Central Line, Maharashtra",2160.0,3.0,5.0,Ready to Move,Resale,Flat,4
1516,160.0,other,825.0,2.0,2.0,Ready to Move,Resale,Flat,2
1517,510.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",2685.0,4.0,4.0,Ready to Move,New Property,Bungalow,5
1518,100.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1155.0,2.0,2.0,Ready to Move,Resale,Flat,2
1519,310.0,other,1400.0,3.0,3.0,Ready to Move,Resale,Flat,3
1520,160.0,other,1100.0,2.0,2.0,Ready to Move,New Property,Flat,2
1521,450.0,"Mulund West, Mumbai - Central Line, Maharashtra",1830.0,4.0,4.0,Ready to Move,Resale,Flat,4
1522,300.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1100.0,3.0,2.0,Ready to Move,Resale,Flat,2
1523,1550.0,"Powai, Mumbai - Central Line, Maharashtra",4250.0,5.0,5.0,Ready to Move,Resale,Flat,8
1524,180.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
1525,131.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",1690.0,4.0,4.0,Ready to Move,Resale,Flat,3
1526,400.0,"Chandivali, Mumbai - Central Line, Maharashtra",1800.0,3.0,3.0,Ready to Move,Resale,Flat,4
1527,420.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
1528,150.0,other,750.0,2.0,2.0,Ready to Move,Resale,Flat,1
1529,250.0,"Borivali East, Mumbai - Western Suburbs, Maharashtra",961.0,3.0,2.0,Ready to Move,Resale,Flat,2
1530,350.0,other,1125.0,4.0,3.0,Ready to Move,Resale,Flat,2
1531,235.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1350.0,2.0,2.0,Ready to Move,Resale,Flat,3
1532,200.0,other,1098.0,2.0,2.0,Under Construction,Resale,Flat,2
1533,1750.0,"Bandra West, Mumbai - Western Suburbs, Maharashtra",3250.0,3.0,3.0,Ready to Move,Resale,Flat,6
1534,290.0,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
1535,460.0,"Juhu, Mumbai - Western Suburbs, Maharashtra",1350.0,3.0,3.0,Ready to Move,Resale,Flat,3
1536,46.0,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",900.0,2.0,2.0,Ready to Move,Resale,Flat,2
1537,159.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",1325.0,3.0,3.0,Ready to Move,Resale,Flat,3
1538,100.0,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1250.0,2.0,2.0,Ready to Move,Resale,Flat,2
1539,275.0,other,510.0,2.0,2.0,Ready to Move,Resale,Flat,1
1540,75.4,"Dahisar East, Mumbai - North Mumbai, Maharashtra",619.0,2.0,2.0,Ready to Move,Resale,Flat,1
1541,65.0,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",985.0,2.0,2.0,Ready to Move,Resale,Flat,2
1542,150.0,"Mulund East, Mumbai - Central Line, Maharashtra",642.0,2.0,2.0,Ready to Move,Resale,Bungalow,1
1543,55.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1000.0,3.0,2.0,Ready to Move,New Property,Flat,2
1544,45.0,other,855.0,2.0,2.0,Ready to Move,Resale,Flat,2
1545,240.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",847.0,2.0,2.0,Ready to Move,Resale,Flat,2
1546,400.0,"Malad West, Mumbai - Western Suburbs, Maharashtra",2500.0,4.0,3.0,Under Construction,New Property,Bungalow,5
1547,93.0,other,1070.0,2.0,2.0,Under Construction,Resale,Flat,2
1548,1070.0,"Worli, Mumbai - South Mumbai, Maharashtra",2800.0,3.0,3.0,Ready to Move,Resale,Flat,6
1549,42.0,other,765.0,2.0,2.0,Ready to Move,Resale,Flat,2
1550,150.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
1551,95.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
1552,250.0,"Bhandup West, Mumbai - Central Line, Maharashtra",1590.0,3.0,3.0,Ready to Move,New Property,Flat,3
1553,120.0,other,720.0,2.0,2.0,Ready to Move,New Property,Flat,1
1554,46.0,other,850.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
1555,155.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
1556,225.0,other,750.0,2.0,2.0,Ready to Move,Resale,Flat,1
1557,50.0,other,810.0,3.0,2.0,Ready to Move,Resale,Flat,2
1558,190.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
1559,170.0,other,550.0,2.0,2.0,Ready to Move,Resale,Flat,1
1560,210.0,other,1235.0,3.0,4.0,Ready to Move,Resale,Flat,2
1561,189.0,other,780.0,3.0,3.0,Ready to Move,Resale,Flat,2
1562,195.0,other,875.0,2.0,2.0,Ready to Move,Resale,Flat,2
1563,250.0,other,1385.0,3.0,2.0,Ready to Move,Resale,Flat,3
1564,230.0,other,1667.0,3.0,3.0,Ready to Move,Resale,Flat,3
1565,200.0,other,1060.0,2.0,2.0,Ready to Move,Resale,Flat,2
1566,375.0,other,1100.0,3.0,3.0,Ready to Move,Resale,Flat,2
1567,250.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",813.0,2.0,2.0,Ready to Move,Resale,Flat,2
1568,70.0,other,1095.0,2.0,2.0,Ready to Move,New Property,Flat,2
1569,45.0,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",935.0,2.0,2.0,Ready to Move,Resale,Flat,2
1570,350.0,other,1850.0,3.0,4.0,Ready to Move,Resale,Flat,4
1571,650.0,other,2250.0,4.0,4.0,Ready to Move,Resale,Flat,4
1572,165.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
1573,210.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
1574,135.0,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
1575,160.0,other,865.0,2.0,2.0,Ready to Move,Resale,Flat,2
1576,450.0,other,1190.0,3.0,2.0,Ready to Move,Resale,Flat,2
1577,275.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1100.0,3.0,3.0,Under Construction,Resale,Flat,2
1578,180.0,other,1030.0,3.0,2.0,Ready to Move,Resale,Bungalow,2
1579,130.0,other,1015.0,2.0,2.0,Ready to Move,New Property,Flat,2
1580,170.0,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
1581,230.0,other,875.0,2.0,2.0,Ready to Move,Resale,Flat,2
1582,200.0,other,1000.0,3.0,3.0,Ready to Move,Resale,Flat,2
1583,800.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",2200.0,6.0,4.0,Ready to Move,Resale,Flat,4
1584,210.0,other,700.0,2.0,2.0,Ready to Move,Resale,Flat,1
1585,260.0,other,1610.0,3.0,3.0,Ready to Move,Resale,Flat,3
1586,46.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
1587,540.0,"Parel, Mumbai - South Mumbai, Maharashtra",1305.0,3.0,3.0,Ready to Move,Resale,Flat,3
1588,149.0,other,960.0,2.0,2.0,Ready to Move,Resale,Flat,2
1589,82.0,"Thane, Mumbai, Maharashtra",783.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
1590,491.0,other,2000.0,4.0,2.0,Ready to Move,Resale,Flat,4
1591,260.0,other,657.0,2.0,2.0,Ready to Move,New Property,Flat,1
1592,445.0,other,2586.0,5.0,4.0,Ready to Move,Resale,Flat,5
1593,102.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",711.0,2.0,2.0,Ready to Move,Resale,Flat,1
1594,190.0,other,1050.0,2.0,2.0,Ready to Move,New Property,Flat,2
1595,350.0,"Worli, Mumbai - South Mumbai, Maharashtra",950.0,2.0,2.0,Ready to Move,Resale,Flat,2
1596,42.0,other,825.0,2.0,2.0,Ready to Move,New Property,Flat,2
1597,140.0,other,915.0,2.0,2.0,Ready to Move,Resale,Flat,2
1598,90.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",850.0,2.0,2.0,Ready to Move,Resale,Flat,2
1599,210.0,other,850.0,2.0,3.0,Ready to Move,Resale,Flat,2
1600,130.0,other,1300.0,4.0,3.0,Ready to Move,Resale,Flat,3
1601,140.0,other,786.0,3.0,2.0,Ready to Move,Resale,Flat,2
1602,50.0,other,960.0,2.0,2.0,Ready to Move,Resale,Flat,2
1603,93.0,other,1450.0,2.0,2.0,Ready to Move,Resale,Flat,3
1604,200.0,"Lokhandwala Complex, Mumbai - Western Suburbs, Maharashtra",693.0,2.0,2.0,Ready to Move,Resale,Flat,1
1605,121.0,other,705.0,2.0,2.0,Ready to Move,Resale,Flat,1
1606,250.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
1607,500.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",960.0,4.0,4.0,Ready to Move,Resale,Flat,2
1608,148.0,other,1150.0,2.0,2.0,Ready to Move,Resale,Flat,2
1609,800.0,"Mulund West, Mumbai - Central Line, Maharashtra",4500.0,4.0,4.0,Ready to Move,Resale,Flat,9
1610,72.0,other,750.0,2.0,2.0,Ready to Move,Resale,Flat,1
1611,35.0,"Ambernath, Mumbai, Maharashtra",740.0,2.0,2.0,Ready to Move,Resale,Flat,1
1612,144.0,other,583.0,2.0,2.0,Under Construction,Resale,Flat,1
1613,190.0,other,900.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
1614,185.0,"Malad East, Mumbai - North Mumbai, Maharashtra",1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
1615,260.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
1616,56.0,other,971.0,2.0,2.0,Ready to Move,Resale,Flat,2
1617,55.0,other,806.0,2.0,2.0,Ready to Move,Resale,Flat,2
1618,49.0,other,840.0,2.0,2.0,Ready to Move,Resale,Flat,2
1619,248.0,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",780.0,2.0,2.0,Ready to Move,Resale,Flat,2
1620,325.0,other,1350.0,3.0,3.0,Ready to Move,Resale,Flat,3
1621,90.0,other,1285.0,3.0,3.0,Ready to Move,Resale,Flat,3
1622,215.0,"Kandivali East, Mumbai - North Mumbai, Maharashtra",668.0,2.0,2.0,Ready to Move,Resale,Bungalow,1
1623,160.0,other,650.0,2.0,2.0,Ready to Move,Resale,Flat,1
1624,170.0,other,1206.0,2.0,2.0,Under Construction,Resale,Flat,2
1625,210.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1198.0,2.0,2.0,Ready to Move,Resale,Flat,2
1626,258.0,other,1315.0,3.0,3.0,Ready to Move,Resale,Flat,3
1627,185.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
1628,160.0,other,810.0,2.0,2.0,Ready to Move,Resale,Flat,2
1629,390.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1128.0,3.0,3.0,Under Construction,Resale,Flat,2
1630,213.0,other,910.0,2.0,2.0,Ready to Move,New Property,Flat,2
1631,140.0,other,1040.0,2.0,2.0,Ready to Move,Resale,Flat,2
1632,347.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
1633,480.0,"Mahim West, Mumbai - Central Mumbai, Maharashtra",1235.0,3.0,3.0,Ready to Move,Resale,Flat,2
1634,275.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
1635,110.0,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",882.0,2.0,2.0,Ready to Move,Resale,Flat,2
1636,146.0,"Kandivali East, Mumbai - North Mumbai, Maharashtra",550.0,2.0,2.0,Under Construction,Resale,Flat,1
1637,130.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",5500.0,2.0,2.0,Ready to Move,Resale,Flat,11
1638,215.0,other,1175.0,2.0,2.0,Ready to Move,Resale,Flat,2
1639,200.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",731.0,2.0,2.0,Ready to Move,New Property,Flat,1
1640,85.0,other,850.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
1641,50.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
1642,85.0,other,882.0,2.0,2.0,Ready to Move,Resale,Flat,2
1643,99.0,other,1080.0,2.0,2.0,Ready to Move,Resale,Flat,2
1644,82.0,other,910.0,2.0,2.0,Ready to Move,Resale,Flat,2
1645,155.0,"Kandivali West, Mumbai - North Mumbai, Maharashtra",1075.0,2.0,2.0,Ready to Move,Resale,Flat,2
1646,150.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1535.0,3.0,3.0,Ready to Move,Resale,Bungalow,3
1647,170.0,other,940.0,2.0,2.0,Ready to Move,Resale,Flat,2
1648,240.0,other,1800.0,7.0,3.0,Ready to Move,Resale,Flat,4
1649,1500.0,other,6712.0,7.0,7.0,Ready to Move,Resale,Flat,13
1650,175.0,other,850.0,3.0,3.0,Ready to Move,Resale,Flat,2
1651,34.0,other,710.0,2.0,2.0,Ready to Move,Resale,Flat,1
1652,93.0,other,1332.0,3.0,2.0,Ready to Move,Resale,Flat,3
1653,110.0,other,535.0,2.0,2.0,Ready to Move,New Property,Flat,1
1654,60.0,other,878.0,2.0,2.0,Ready to Move,Resale,Flat,2
1655,138.99999999999997,other,844.0,2.0,2.0,Ready to Move,New Property,Flat,2
1656,150.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",600.0,2.0,2.0,Ready to Move,Resale,Flat,1
1657,310.0,"Mulund West, Mumbai - Central Line, Maharashtra",820.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
1658,120.0,other,1200.0,3.0,3.0,Ready to Move,Resale,Flat,2
1659,52.0,other,935.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
1660,40.0,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",825.0,2.0,2.0,Ready to Move,New Property,Flat,2
1661,90.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1005.0,2.0,2.0,Ready to Move,Resale,Flat,2
1662,45.0,other,1000.0,2.0,2.0,Ready to Move,New Property,Flat,2
1663,97.0,other,1044.0,2.0,2.0,Ready to Move,Resale,Flat,2
1664,715.0,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",2500.0,3.0,4.0,Under Construction,New Property,Flat,5
1665,145.0,other,804.0,2.0,2.0,Ready to Move,Resale,Flat,2
1666,68.0,other,765.0,2.0,2.0,Ready to Move,Resale,Flat,2
1667,215.0,other,1150.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
1668,85.0,other,1055.0,2.0,2.0,Ready to Move,Resale,Flat,2
1669,190.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
1670,260.0,other,788.0,2.0,2.0,Ready to Move,Resale,Flat,2
1671,42.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
1672,340.0,other,1163.0,2.0,2.0,Under Construction,Resale,Flat,2
1673,215.0,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
1674,350.0,other,1100.0,2.0,2.0,Ready to Move,New Property,Flat,2
1675,500.0,other,2300.0,4.0,4.0,Ready to Move,Resale,Flat,5
1676,170.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
1677,370.0,other,1300.0,4.0,3.0,Ready to Move,Resale,Flat,3
1678,170.0,other,650.0,2.0,2.0,Ready to Move,Resale,Flat,1
1679,280.0,other,1210.0,2.0,2.0,Ready to Move,Resale,Flat,2
1680,83.0,other,1156.0,2.0,2.0,Ready to Move,Resale,Flat,2
1681,145.0,other,533.0,2.0,2.0,Ready to Move,Resale,Bungalow,1
1682,230.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
1683,53.0,other,750.0,2.0,2.0,Ready to Move,New Property,Bungalow,1
1684,650.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
1685,55.0,other,915.0,2.0,2.0,Ready to Move,Resale,Flat,2
1686,400.0,"Sion, Mumbai - Central Mumbai, Maharashtra",985.0,2.0,2.0,Ready to Move,Resale,Flat,2
1687,355.0,other,1071.0,3.0,3.0,Ready to Move,Resale,Flat,2
1688,155.0,other,828.0,3.0,2.0,Ready to Move,Resale,Flat,2
1689,32.0,other,790.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
1690,325.0,other,1525.0,3.0,3.0,Ready to Move,Resale,Flat,3
1691,191.0,other,965.0,2.0,2.0,Ready to Move,Resale,Flat,2
1692,310.0,other,1250.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
1693,185.0,"Kandivali West, Mumbai - North Mumbai, Maharashtra",985.0,2.0,2.0,Ready to Move,Resale,Flat,2
1694,140.0,other,931.0,2.0,2.0,Ready to Move,Resale,Flat,2
1695,300.0,other,1175.0,2.0,2.0,Ready to Move,Resale,Flat,2
1696,220.0,other,1200.0,2.0,2.0,Ready to Move,New Property,Flat,2
1697,220.0,other,900.0,2.0,2.0,Ready to Move,New Property,Flat,2
1698,168.0,other,700.0,2.0,3.0,Ready to Move,Resale,Flat,1
1699,125.0,other,675.0,2.0,2.0,Ready to Move,Resale,Flat,1
